Constituency,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,%_of_Votes,Tot_Constituency_votes_polled,Tot_votes_by_parties,Winning_votes,Win_Lost_Flag
Kangayam,M.P.SAMINATHAN,Dravida Munnetra Kazhagam,58184,1046,59230,29.1,203534,11928996,71122,False
Kangayam,KARMEGAN.M,Naam Tamilar Katchi,6961,107,7068,3.47,203534,1972520,71122,False
Kangayam,NOTA,None of the Above,683,23,706,0.35,203534,199800,71122,False
Kangayam,P.THIRUGNANASAMBANTHAM,Party for the Rights of Other backward Classes,498,1,499,0.25,203534,4101,71122,False
Kangayam,P.PARTHIBAN,Independent,311,1,312,0.15,203534,524736,71122,False
Kangayam,R. IMMANUVEL,Independent,281,1,282,0.14,203534,524736,71122,False
Kangayam,P.MANI,Independent,273,1,274,0.13,203534,524736,71122,False
Kangayam,B.RAJENDRAN,Independent,264,1,265,0.13,203534,524736,71122,False
Kangayam,PALANISAMY,Independent,203,0,203,0.1,203534,524736,71122,False
Kangayam,R.VIJAYALAKSHMI,Ganasangam Party of India,172,4,176,0.09,203534,3235,71122,False
Kangayam,KARTHIKEYAN,Independent,163,1,164,0.08,203534,524736,71122,False
Kangayam,GOWTHAM,Independent,93,5,98,0.05,203534,524736,71122,False
Kangayam,T.NATARAJ,Independent,76,2,78,0.04,203534,524736,71122,False
Kangayam,K.ARUMUGAM,Independent,68,0,68,0.03,203534,524736,71122,False
Kanniyakumari,THALAVAI SUNDARAM. N,All India Anna Dravida Munnetra Kazhagam,73563,1482,75045,31.38,239150,10462146,75045,True
Kanniyakumari,MAHESH.R,Dravida Munnetra Kazhagam,73186,1645,74831,31.29,239150,11928996,75045,False
Kanniyakumari,MADHAVAN.S.R,Tamilaga Vettri Kazhagam,72264,713,72977,30.52,239150,17226030,75045,False
Kanniyakumari,MARIA JENNIFER,Naam Tamilar Katchi,13415,274,13689,5.72,239150,1972520,75045,False
Kanniyakumari,NOTA,None of the Above,813,12,825,0.34,239150,199800,75045,False
Kanniyakumari,RAJAN. S,Independent,453,1,454,0.19,239150,524736,75045,False
Kanniyakumari,REAGON ANTO.J,Tamizhaga Vaazhvurimai Katchi,297,4,301,0.13,239150,74809,75045,False
Kanniyakumari,SRIKRISHNAKUMAR.K,Thamizhaka Padaippalar Makkal Katchi,206,0,206,0.09,239150,4020,75045,False
Kanniyakumari,SIVALINGAM.C,Naam Indiar Party,192,2,194,0.08,239150,4474,75045,False
Kanniyakumari,MANAVAI KANNAN. M,Communist Party of India (Marxist-Leninist) Red Star,137,3,140,0.06,239150,790,75045,False
Kanniyakumari,DAVID SAHAYA BASCAR,Independent,108,9,117,0.05,239150,524736,75045,False
Kanniyakumari,RAMAKRISHNAN.C,Independent,106,1,107,0.04,239150,524736,75045,False
Kanniyakumari,SUDHAGAR.R,Independent,82,11,93,0.04,239150,524736,75045,False
Kanniyakumari,THANUNEELAN . S,Independent,89,1,90,0.04,239150,524736,75045,False
Kanniyakumari,KANAGARAJ.T,Independent,81,0,81,0.03,239150,524736,75045,False
Karaikudi,DR.PRABHU. TK,Tamilaga Vettri Kazhagam,100627,731,101358,44.21,229267,17226030,101358,True
Karaikudi,MANGUDI. S,Indian National Congress,54417,867,55284,24.11,229267,1661312,101358,False
Karaikudi,DHERPOKI V.PANDI,Amma Makkal Munnettra Kazagam,33066,286,33352,14.55,229267,425345,101358,False
Karaikudi,SEEMAN,Naam Tamilar Katchi,30477,316,30793,13.43,229267,1972520,101358,False
Karaikudi,NEWTON BABU. C,Puthiya Tamilagam,791,5,796,0.35,229267,93652,101358,False
Karaikudi,VELU. K,Independent,688,1,689,0.3,229267,524736,101358,False
Karaikudi,KALIMUTHU. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,597,5,602,0.26,229267,133479,101358,False
Karaikudi,KARUPPIAH. K,Republican Party of India (Athawale),577,13,590,0.26,229267,11047,101358,False
Karaikudi,DINESH. K,Independent,531,0,531,0.23,229267,524736,101358,False
Karaikudi,NOTA,None of the Above,513,6,519,0.23,229267,199800,101358,False
Karaikudi,PRABU. G,Independent,497,5,502,0.22,229267,524736,101358,False
Karaikudi,MANIMARAN. R,Independent,470,1,471,0.21,229267,524736,101358,False
Karaikudi,KALIDASS. R,Independent,460,9,469,0.2,229267,524736,101358,False
Karaikudi,RANJITHKUMAR BALUSAMY,Bahujan Samaj Party,454,4,458,0.2,229267,53369,101358,False
Karaikudi,PANDI. S,Independent,360,1,361,0.16,229267,524736,101358,False
Karaikudi,JEEVITHA. A,Independent,321,0,321,0.14,229267,524736,101358,False
Karaikudi,AZIZ ABDUL RAHMAN. J,Samaniya Makkal Nala Katchi,310,5,315,0.14,229267,5144,101358,False
Karaikudi,SHANTHI. B,Independent,261,2,263,0.11,229267,524736,101358,False
Karaikudi,LAKSHMANAN. R,Independent,258,0,258,0.11,229267,524736,101358,False
Karaikudi,VEERAMANIKANDAN. V,Independent,234,2,236,0.1,229267,524736,101358,False
Karaikudi,RAMU. M,Independent,214,2,216,0.09,229267,524736,101358,False
Karaikudi,SURESH. V,Independent,214,2,216,0.09,229267,524736,101358,False
Karaikudi,MUTHUKUMAR. K,Independent,171,4,175,0.08,229267,524736,101358,False
Karaikudi,SELVI. K,Independent,169,0,169,0.07,229267,524736,101358,False
Karaikudi,UDHUMAN ALI. M.S,Independent,165,1,166,0.07,229267,524736,101358,False
Karaikudi,RAMANATHAN. S.V,Independent,155,2,157,0.07,229267,524736,101358,False
Karur,M.R. VIJAYABHASKAR,All India Anna Dravida Munnetra Kazhagam,70887,655,71542,32.99,216829,10462146,71542,True
Karur,MATHIYALAGAN V.P,Tamilaga Vettri Kazhagam,69333,388,69721,32.15,216829,17226030,71542,False
Karur,AASEE.M. THIAGARAJAN,Dravida Munnetra Kazhagam,66432,824,67256,31.02,216829,11928996,71542,False
Karur,KARUPPAIYA. R,Naam Tamilar Katchi,5390,75,5465,2.52,216829,1972520,71542,False
Karur,NOTA,None of the Above,524,15,539,0.25,216829,199800,71542,False
Karur,JAYAGOPAL. P,Bahujan Samaj Party,301,1,302,0.14,216829,53369,71542,False
Karur,GUNASEKARAN. K,Tamizhaga Vaazhvurimai Katchi,250,2,252,0.12,216829,74809,71542,False
Karur,KATHIRVEL. K,Independent,143,0,143,0.07,216829,524736,71542,False
Karur,KANDASAMY. P,Independent,133,1,134,0.06,216829,524736,71542,False
Karur,KATHIRAVAN. P,Independent,103,0,103,0.05,216829,524736,71542,False
Karur,RAMACHANDRAN. A,Ganasangam Party of India,99,2,101,0.05,216829,3235,71542,False
Karur,ANBAZHAGAN. T,Independent,65,2,67,0.03,216829,524736,71542,False
Karur,ELAMATHI. S,Independent,59,0,59,0.03,216829,524736,71542,False
Karur,KRISHNAKUMAR. K,Independent,53,0,53,0.02,216829,524736,71542,False
Karur,KALIMUTHU. V,Samaniya Makkal Nala Katchi,51,0,51,0.02,216829,5144,71542,False
Karur,MURALI. M,Independent,47,0,47,0.02,216829,524736,71542,False
Karur,ASARUDHEEN. A,Independent,44,1,45,0.02,216829,524736,71542,False
Karur,ARULMANIARASU. P,Independent,43,0,43,0.02,216829,524736,71542,False
Karur,SUBASH MALAYALAM. T,Independent,38,1,39,0.02,216829,524736,71542,False
Karur,PRAVEENKUMAR. J,Independent,36,1,37,0.02,216829,524736,71542,False
Karur,KALAIRAJ. K,Independent,35,0,35,0.02,216829,524736,71542,False
Karur,KARUNAMOORTHY. S,Independent,34,0,34,0.02,216829,524736,71542,False
Karur,ANBARASAN. N,Independent,30,0,30,0.01,216829,524736,71542,False
Karur,SAMPATH. S,Independent,28,0,28,0.01,216829,524736,71542,False
Karur,SEETHA LAKSHMI. D,Independent,28,0,28,0.01,216829,524736,71542,False
Karur,SENBAGAKUMAR. L,Independent,27,1,28,0.01,216829,524736,71542,False
Karur,MAILVAGANAN. B,Independent,28,0,28,0.01,216829,524736,71542,False
Karur,KANAGARAJ. S,Independent,27,0,27,0.01,216829,524736,71542,False
Karur,SIVAKUMAR. N,Independent,24,3,27,0.01,216829,524736,71542,False
Karur,BABU. G,Independent,22,2,24,0.01,216829,524736,71542,False
Karur,MUTHU. K.R,Independent,23,0,23,0.01,216829,524736,71542,False
Karur,SIVAKUMAR. V,Independent,19,2,21,0.01,216829,524736,71542,False
Karur,MOHAMAD ISMAIL. M,Independent,21,0,21,0.01,216829,524736,71542,False
Karur,PARAMESWARI,Independent,20,0,20,0.01,216829,524736,71542,False
Karur,HARIHARAN. S,Independent,20,0,20,0.01,216829,524736,71542,False
Karur,BHARATHI. P,Independent,19,0,19,0.01,216829,524736,71542,False
Karur,DEVASTIN AUGUSTIN. G,Independent,18,0,18,0.01,216829,524736,71542,False
Karur,SIVAKUMAR. A,Independent,17,0,17,0.01,216829,524736,71542,False
Karur,PALAMUTHIR SELVAN. O,Independent,17,0,17,0.01,216829,524736,71542,False
Karur,KALIMUTHU. R,Independent,16,0,16,0.01,216829,524736,71542,False
Karur,SURIYAKUMAR. J,Independent,16,0,16,0.01,216829,524736,71542,False
Karur,MARIAMMAL. P.M,Independent,16,0,16,0.01,216829,524736,71542,False
Karur,SATHISH KUMAR. S,Independent,15,0,15,0.01,216829,524736,71542,False
Karur,STEPHENRAJ. L,Independent,15,0,15,0.01,216829,524736,71542,False
Karur,DINESH KUMAR. K,Independent,14,0,14,0.01,216829,524736,71542,False
Karur,NANDHAKUMAR. A,Independent,14,0,14,0.01,216829,524736,71542,False
Karur,VANITHA. K.M,Independent,14,0,14,0.01,216829,524736,71542,False
Karur,SOUNDARYAN. K,Independent,13,0,13,0.01,216829,524736,71542,False
Karur,HARI RAAJ. B,Independent,12,1,13,0.01,216829,524736,71542,False
Karur,SATHISH. P,Independent,12,0,12,0.01,216829,524736,71542,False
Karur,KANAGARAJ. P,Independent,11,0,11,0.01,216829,524736,71542,False
Karur,THIYAGARAJAN. M,Independent,11,0,11,0.01,216829,524736,71542,False
Karur,PALANIRAJAN. K,Independent,11,0,11,0.01,216829,524736,71542,False
Karur,MANOJ. P,Independent,11,0,11,0.01,216829,524736,71542,False
Karur,YOONUS ALI. R,Independent,11,0,11,0.01,216829,524736,71542,False
Karur,THIRUGNANAM. M,Independent,10,0,10,0.0,216829,524736,71542,False
Karur,SARAVANAN. R,Independent,9,0,9,0.0,216829,524736,71542,False
Karur,THAMILALAGAN. A,Independent,9,0,9,0.0,216829,524736,71542,False
Karur,VIJAYA BASKAR. R.V,Independent,9,0,9,0.0,216829,524736,71542,False
Karur,KARTHIKPERUMAL. R,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,GOPALA KRISHNAN. A,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,SENTHILKUMAR. G,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,SENTHILKUMAR. M,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,THANGAVELRAJ. S,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,DINESH. B,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,RAJAPANDIAN. K,Independent,8,0,8,0.0,216829,524736,71542,False
Karur,DANIYA. P,Independent,7,0,7,0.0,216829,524736,71542,False
Karur,DURAISAMY. J,Independent,5,0,5,0.0,216829,524736,71542,False
Karur,PRASANTH. S,Independent,5,0,5,0.0,216829,524736,71542,False
Karur,MANIKANDAN,Independent,5,0,5,0.0,216829,524736,71542,False
Karur,MATHANRAJ. P,Independent,5,0,5,0.0,216829,524736,71542,False
Karur,VINOTHKUMAR. N,Independent,4,1,5,0.0,216829,524736,71542,False
Karur,PALANIVEL. P,Independent,4,0,4,0.0,216829,524736,71542,False
Karur,BASKAR. P,Independent,4,0,4,0.0,216829,524736,71542,False
Karur,RAGURAMAN MURUGANANTHAM,Independent,3,1,4,0.0,216829,524736,71542,False
Karur,VIJAYAN. K,Independent,4,0,4,0.0,216829,524736,71542,False
Karur,SOUNDARA RAJAN. R,Independent,2,1,3,0.0,216829,524736,71542,False
Karur,PRAKASH. N,Independent,3,0,3,0.0,216829,524736,71542,False
Karur,VINEETH. B,Independent,3,0,3,0.0,216829,524736,71542,False
Karur,VIGNESHWARAN. D,Independent,2,0,2,0.0,216829,524736,71542,False
Katpadi,DR M SUDHAKAR,Tamilaga Vettri Kazhagam,69284,584,69868,34.33,203497,17226030,69868,True
Katpadi,V. RAMU,All India Anna Dravida Munnetra Kazhagam,63321,677,63998,31.45,203497,10462146,69868,False
Katpadi,DURAIMURUGAN,Dravida Munnetra Kazhagam,61622,603,62225,30.58,203497,11928996,69868,False
Katpadi,S. THIRUKKUMARAN,Naam Tamilar Katchi,4538,87,4625,2.27,203497,1972520,69868,False
Katpadi,NOTA,None of the Above,726,19,745,0.37,203497,199800,69868,False
Katpadi,J. RAMESH,Bahujan Samaj Party,403,4,407,0.2,203497,53369,69868,False
Katpadi,D. RAMU,Independent,321,2,323,0.16,203497,524736,69868,False
Katpadi,INDU .W,Tamil Manila Murpokku Dravida Kazhagam,314,5,319,0.16,203497,319,69868,False
Katpadi,DHANANCHEZHIYAN,Independent,215,0,215,0.11,203497,524736,69868,False
Katpadi,V. CHANDRAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,185,2,187,0.09,203497,133479,69868,False
Katpadi,M. SUTHAKAR,Independent,140,5,145,0.07,203497,524736,69868,False
Katpadi,S. BALAJI,Tamil Nadu Ilangyar Katchi,140,0,140,0.07,203497,355,69868,False
Katpadi,DHANASEKAR,Independent,122,0,122,0.06,203497,524736,69868,False
Katpadi,GANESAN .P,Indhu Dravida Makkal Katchi,79,0,79,0.04,203497,2112,69868,False
Katpadi,SARAVANAN .D,Independent,54,0,54,0.03,203497,524736,69868,False
Katpadi,S. RAMAN,Independent,41,4,45,0.02,203497,524736,69868,False
Kattumannarkoil,L.E. JOTHIMANI,Viduthalai Chiruthaigal Katchi,84130,1049,85179,45.33,187905,540056,85179,True
Kattumannarkoil,A. SOZHAN,Pattali Makkal Katchi,51360,756,52116,27.74,187905,1070745,85179,False
Kattumannarkoil,S. SEENUVASAN,Tamilaga Vettri Kazhagam,42798,358,43156,22.97,187905,17226030,85179,False
Kattumannarkoil,SIVAJOTHI .M,Naam Tamilar Katchi,4480,83,4563,2.43,187905,1972520,85179,False
Kattumannarkoil,ALAVANTHAR .M,Tamizhaga Vaazhvurimai Katchi,559,4,563,0.3,187905,74809,85179,False
Kattumannarkoil,SANKARKUMAR .S,Independent,508,1,509,0.27,187905,524736,85179,False
Kattumannarkoil,NOTA,None of the Above,455,10,465,0.25,187905,199800,85179,False
Kattumannarkoil,S. MURALI,Aanaithinthiya Jananayaka Pathukappu Kazhagam,338,4,342,0.18,187905,22964,85179,False
Kattumannarkoil,M.A.T. ARCHUNAN,Independent,324,0,324,0.17,187905,524736,85179,False
Kattumannarkoil,SATHEESHKUMAR .M,Bahujan Samaj Party,245,7,252,0.13,187905,53369,85179,False
Kattumannarkoil,G. KALYANA SUNDARAM,All India Jananayaka Makkal Kazhagam,246,1,247,0.13,187905,1415,85179,False
Kattumannarkoil,BABU .B,Rashtriya Samaj Dal (R),188,1,189,0.1,187905,1760,85179,False
Kavundampalayam,KANIMOZHI SANTHOSH,Tamilaga Vettri Kazhagam,145888,578,146466,40.24,363991,17226030,146466,True
Kavundampalayam,ARUNKUMAR PRG,All India Anna Dravida Munnetra Kazhagam,103189,1137,104326,28.66,363991,10462146,146466,False
Kavundampalayam,SURYA PRAKASH K.P,Indian National Congress,89683,1043,90726,24.93,363991,1661312,146466,False
Kavundampalayam,KALAMANI JAGANATHAN,Naam Tamilar Katchi,16699,135,16834,4.62,363991,1972520,146466,False
Kavundampalayam,NOTA,None of the Above,2092,24,2116,0.58,363991,199800,146466,False
Kavundampalayam,KANIMOZHI.K,Independent,552,15,567,0.16,363991,524736,146466,False
Kavundampalayam,K.VELMURUGAN,Bahujan Samaj Party,515,9,524,0.14,363991,53369,146466,False
Kavundampalayam,THOZHAR.N.ARUNKUMAR,Tamizhaga Vaazhvurimai Katchi,419,5,424,0.12,363991,74809,146466,False
Kavundampalayam,S.THAMARAI KANNAN,Party for the Rights of Other backward Classes,353,3,356,0.1,363991,4101,146466,False
Kavundampalayam,A.BALAMURUGAN,Independent,333,7,340,0.09,363991,524736,146466,False
Kavundampalayam,M.RAJALINGAM,Independent,336,2,338,0.09,363991,524736,146466,False
Kavundampalayam,MALLIGA.M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,312,2,314,0.09,363991,133479,146466,False
Kavundampalayam,M.JOHN BOSCO,Independent,305,1,306,0.08,363991,524736,146466,False
Kavundampalayam,SURIYAKUMAR.K,Independent,232,3,235,0.06,363991,524736,146466,False
Kavundampalayam,V.PUSHPANANTHAM,Tamizhaga Murpokku Makkal Katchi,119,0,119,0.03,363991,998,146466,False
Killiyoor,RAJESH KUMAR. S,Indian National Congress,65354,1080,66434,37.42,177534,1661312,66434,True
Killiyoor,SABIN. S,Tamilaga Vettri Kazhagam,64441,682,65123,36.68,177534,17226030,66434,False
Killiyoor,NIVIN SIMON. J,Bharatiya Janata Party,30435,635,31070,17.5,177534,1466979,66434,False
Killiyoor,HIMLAR,Naam Tamilar Katchi,12490,274,12764,7.19,177534,1972520,66434,False
Killiyoor,NOTA,None of the Above,491,11,502,0.28,177534,199800,66434,False
Killiyoor,PRABHU. S,Thamizhaka Padaippalar Makkal Katchi,409,1,410,0.23,177534,4020,66434,False
Killiyoor,AJAI (ALIAS) NAGARAJAN,Independent,240,1,241,0.14,177534,524736,66434,False
Killiyoor,BERRILA. L,Independent,193,4,197,0.11,177534,524736,66434,False
Killiyoor,JUSTIN. M,Independent,188,1,189,0.11,177534,524736,66434,False
Killiyoor,BABY RAJ. P,Independent,157,5,162,0.09,177534,524736,66434,False
Killiyoor,RUBIN ANTONY,Tamizhaga Vaazhvurimai Katchi,153,3,156,0.09,177534,74809,66434,False
Killiyoor,SATHEESH. S,Independent,128,0,128,0.07,177534,524736,66434,False
Killiyoor,JUSTIN. T,Indian Christian Front,82,3,85,0.05,177534,85,66434,False
Killiyoor,DR. RAMACHANDRAN. M,Independent,71,2,73,0.04,177534,524736,66434,False
Kilpennathur,RAMACHANDRAN.S,All India Anna Dravida Munnetra Kazhagam,89434,1069,90503,41.18,219790,10462146,90503,True
Kilpennathur,PITCHANDI.K,Dravida Munnetra Kazhagam,59157,881,60038,27.32,219790,11928996,90503,False
Kilpennathur,RAJA.D,Tamilaga Vettri Kazhagam,58767,363,59130,26.9,219790,17226030,90503,False
Kilpennathur,LOGANATHAN.V,Naam Tamilar Katchi,6092,92,6184,2.81,219790,1972520,90503,False
Kilpennathur,PICHANDI.R,Independent,603,1,604,0.27,219790,524736,90503,False
Kilpennathur,PICHANDI.D,Independent,533,0,533,0.24,219790,524736,90503,False
Kilpennathur,NOTA,None of the Above,434,6,440,0.2,219790,199800,90503,False
Kilpennathur,PICHANDI.V,Independent,302,0,302,0.14,219790,524736,90503,False
Kilpennathur,RAJASEKAR.P,Tamizhaga Vaazhvurimai Katchi,294,1,295,0.13,219790,74809,90503,False
Kilpennathur,DHILIPKUMAR.D,Independent,257,3,260,0.12,219790,524736,90503,False
Kilpennathur,JANAKIRAMAN.R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,226,2,228,0.1,219790,22964,90503,False
Kilpennathur,RAJKUMAR.R,Independent,179,0,179,0.08,219790,524736,90503,False
Kilpennathur,SHANMUGAM.A,Thamizhaka Padaippalar Makkal Katchi,164,1,165,0.08,219790,4020,90503,False
Kilpennathur,SAMPATHRAJ.M,Independent,151,4,155,0.07,219790,524736,90503,False
Kilpennathur,SURYAPRAKASH.S,Independent,144,2,146,0.07,219790,524736,90503,False
Kilpennathur,RAJASEKAR.I,Independent,143,0,143,0.07,219790,524736,90503,False
Kilpennathur,LOKESHWARAN.R,Anti Corruption Dynamic Party,129,1,130,0.06,219790,4558,90503,False
Kilpennathur,SANTHOSHKUMAR.E,Independent,75,1,76,0.03,219790,524736,90503,False
Kilpennathur,RAMACHANDRAN.K,Independent,56,9,65,0.03,219790,524736,90503,False
Kilpennathur,SASIKUMAR.S,Independent,52,10,62,0.03,219790,524736,90503,False
Kilpennathur,MURUGAN.M,Independent,47,0,47,0.02,219790,524736,90503,False
Kilpennathur,ATHIYAMAAN.M,Independent,44,1,45,0.02,219790,524736,90503,False
Kilpennathur,RAMACHANDRAN.K,Independent,33,0,33,0.02,219790,524736,90503,False
Kilpennathur,RAMACHANDIRAN.R,Independent,27,0,27,0.01,219790,524736,90503,False
Kilvaithinankuppam,THENRAL KUMAR. E,Tamilaga Vettri Kazhagam,73649,656,74305,39.13,189892,17226030,74305,True
Kilvaithinankuppam,JEGAN MOORTHY. M,All India Anna Dravida Munnetra Kazhagam,53465,585,54050,28.46,189892,10462146,74305,False
Kilvaithinankuppam,DR. RAJESWARI. R,Dravida Munnetra Kazhagam,53216,682,53898,28.38,189892,11928996,74305,False
Kilvaithinankuppam,KALAIYENTHIRI. R,Naam Tamilar Katchi,5088,95,5183,2.73,189892,1972520,74305,False
Kilvaithinankuppam,NOTA,None of the Above,959,13,972,0.51,189892,199800,74305,False
Kilvaithinankuppam,ANANDALAI THANGARAJ. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,477,5,482,0.25,189892,133479,74305,False
Kilvaithinankuppam,JAYASHANKAR. J,Independent,227,0,227,0.12,189892,524736,74305,False
Kilvaithinankuppam,RAJA. M,Tamizhaga Vaazhvurimai Katchi,200,2,202,0.11,189892,74809,74305,False
Kilvaithinankuppam,SATHISH. A,Independent,156,1,157,0.08,189892,524736,74305,False
Kilvaithinankuppam,JAYA BHARATH. J,Independent,156,1,157,0.08,189892,524736,74305,False
Kilvaithinankuppam,MURUGAN. K.P,Independent,143,3,146,0.08,189892,524736,74305,False
Kilvaithinankuppam,KUMARESAN. L,Independent,107,6,113,0.06,189892,524736,74305,False
Kilvelur,LATHA. T,Communist Party of India (Marxist),55409,699,56108,37.0,151637,293817,56108,True
Kilvelur,SENTHIL PANDIAN. P,Tamilaga Vettri Kazhagam,53333,497,53830,35.5,151637,17226030,56108,False
Kilvelur,VADIVEL RAVANAN. S,Pattali Makkal Katchi,31322,353,31675,20.89,151637,1070745,56108,False
Kilvelur,KARTHIKA. M,Naam Tamilar Katchi,7942,127,8069,5.32,151637,1972520,56108,False
Kilvelur,SURENTHAR. K,Puthiya Tamilagam,558,5,563,0.37,151637,93652,56108,False
Kilvelur,NOTA,None of the Above,537,8,545,0.36,151637,199800,56108,False
Kilvelur,VEDHA MUKUNDHAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,435,2,437,0.29,151637,22964,56108,False
Kilvelur,JAIVISHNUDEVI. M,Independent,405,5,410,0.27,151637,524736,56108,False
Kinathukadavu,VIGNESH K,Tamilaga Vettri Kazhagam,99661,289,99950,37.31,267917,17226030,99950,True
Kinathukadavu,SABARI KARTHIKEYAN K.V.K.S,Dravida Munnetra Kazhagam,87547,693,88240,32.94,267917,11928996,99950,False
Kinathukadavu,DAMODARAN S,All India Anna Dravida Munnetra Kazhagam,67333,456,67789,25.3,267917,10462146,99950,False
Kinathukadavu,BANUPRIYA M,Naam Tamilar Katchi,9614,53,9667,3.61,267917,1972520,99950,False
Kinathukadavu,NOTA,None of the Above,1703,14,1717,0.64,267917,199800,99950,False
Kinathukadavu,MARIYAPPAN R,Ganasangam Party of India,548,6,554,0.21,267917,3235,99950,False
Kolathur,V. S. BABU,Tamilaga Vettri Kazhagam,82614,383,82997,45.09,184051,17226030,82997,True
Kolathur,M. K. STALIN,Dravida Munnetra Kazhagam,73220,982,74202,40.32,184051,11928996,82997,False
